datetime,text,cleaned_text,sentiment,sentiment_value
2023-02-17 08:04:00+00:00,"#KarnatakaBudgetWithTNIE  "" Kiwi mele chendu Hoova"" , flower over ear that is how the State budget   says @INCKarnataka.  A card with a flower mentioned all centrally sponsored  housing schemes for the poor failed, they alleged. @AshwiniMS_TNIE @XpressBengaluru",kiwi mele chendu hoova flower ear state budget says card flower mentioned centrally sponsored housing schemes poor failed alleged,Negative,-0.7506
2023-02-17 08:04:00+00:00,"We saw you and your team coming to attend the state budget with a flower on your ear, thanks for showing us you did exactly that during your term and after by making voters fools. Enough is enough, trying to change and becoming honest will help you to win elections. Good Luck.",saw team coming attend state budget flower ear thanks showing us exactly term making voters fools enough enough trying change becoming honest help win elections good luck,Positive,0.9371
2023-02-17 08:40:00+00:00,Thanks @nsitharamanoffc and GST Bbsr for inviting @IFalconmarine to the Post Budget discussion with @nsitharaman @FinMinIndia with @ranjanninu,thanks gst bbsr inviting post budget discussion,Positive,0.6369
2023-02-17 08:47:00+00:00,#Congress leaders attend #budget session with flowers over their ears accusing CM Basavaraj Bommai and #BJP of fooling people by failing to fulfill its budget promises last year.  Call it kivi mele hoova protest.,leaders attend session flowers ears accusing cm basavaraj bommai fooling people failing fulfill budget promises last year call kivi mele hoova protest,Negative,-0.4939
2023-02-17 10:09:00+00:00,Suggest me some players please 😞 Budget Buster active.,suggest players please 😞 budget buster active,Positive,0.2263
2023-02-17 10:13:00+00:00,"In the budget FM talked of plans to make India a global hub of millets. Tribals in Madhya Pradesh still barter millets for items lime soap, oil or rice. Activists say the millets are then exported @TOI_Nagpur @timesofindia @TribalAffairsIn https://m.timesofindia.com/trader-brings-soap-oil-other-goods-we-trade-it-for-millets/articleshow/97991536.cms",budget fm talked plans make india global hub millets tribals madhya pradesh still barter millets items lime soap oil rice activists say millets exported,Neutral,0.0
2023-02-17 10:35:00+00:00,"Mount of a free, Bajcetic discovered, plus Jude. Release Milner, Ox and Keita. So Fab, Jude, Bajcetic, Mount with Hendo as depth? Still need 1 more. Harvey? Probably, considering budget restraints.",mount free bajcetic discovered plus jude release milner ox keita fab jude bajcetic mount hendo depth still need harvey probably considering budget restraints,Positive,0.743
2023-02-17 11:48:00+00:00,How Rs. In budget for digging the same roads.,rs budget digging roads,Neutral,0.0
2023-02-17 11:57:00+00:00,"@BSBommai announces StartUp Park near Airport. IT employees were facing traffic to reach airport, now they should face it to go to office also.   #Bundle_Budget #KarnatakaBudget2023",announces startup park near airport employees facing traffic reach airport face go office also,Neutral,0.0258
2023-02-17 12:09:00+00:00,"Uday Bhaskar, Director General @Pharmexcil deliberated on Significance given for R&D and Pharma sector in the Union Budget during the Doordarshan's DD Dialogue & Budget Conclave in the presence of Honorable Finance Minister Smt.Nirmala Sitaramanji",uday bhaskar director general deliberated significance given rd pharma sector union budget doordarshans dd dialogue budget conclave presence honorable finance minister smtnirmala sitaramanji,Positive,0.6808
2023-02-17 12:18:00+00:00,"Not even the ink on the Budget speech wud not have dried, Appa Kharge and Pappu kharge, fully analysed it and as usual commented it's ""Useless"", When Normal person takes few minutes or hours to scan even few pages of Abridged Budget speech n News paper. Here also few will Tag SC",even ink budget speech wud dried appa kharge pappu kharge fully analysed usual commented useless normal person takes minutes hours scan even pages abridged budget speech n news paper also tag sc,Negative,-0.4215
2023-02-17 13:50:00+00:00,"bad expectation on banks today, it's been 15days post budget still failed to cross budget day's high, clearly weakness was visible but fought againist the trend. a failed breakout is more dangerous than a breakdown. in indices below today's low means should exit longs till expiry",bad expectation banks today days post budget still failed cross budget days high clearly weakness visible fought againist trend failed breakout dangerous breakdown indices todays low means exit longs till expiry,Negative,-0.9493
2023-02-17 14:19:00+00:00,Tell me the Budget & usage style,tell budget usage style,Neutral,0.0
2023-02-17 14:49:00+00:00,Please read the news paper and watch news monthly 5% to 10 % person going back to there home town. You will find only in UP it has taken 3 trillion target and currently they are doing 5 billion which is combined budget of total South India states.,please read news paper watch news monthly person going back home town find taken trillion target currently billion combined budget total south india states,Positive,0.3182
2023-02-17 14:49:00+00:00,GoWB's Budget for 2022-23 strengthens the Financial Safety Net for its residents Bengal will soon expand social security benefits for all sections of society It is Hon'ble CM @MamataOfficial's top priority to serve the residents of our state with unrelenting dedication #KhelaHobe,gowbs budget strengthens financial safety net residents bengal soon expand social security benefits sections society honble cm top priority serve residents state unrelenting dedication,Positive,0.9169
2023-02-17 14:58:00+00:00,"@NBS_Somalia has officially announced launching of the #Somali Integrated Household Budget Survey (SIHBS) Report On February 20, 2023 in #Mogadishu. @SharmarkeFarah @abdirahm_omar @MoPIED_Somalia @MOFASomalia @CBSsomalia @WorldBank",officially announced launching integrated household budget survey sihbs report february,Neutral,0.0
2023-02-17 15:31:00+00:00,nahhh i dont think so. rhcp is like over budget for gvf i think hahaha. lagipun ni lineup predictions je i dont think 80% of them are true.,nahhh dont think rhcp like budget gvf think hahaha lagipun ni lineup predictions je dont think true,Neutral,0.0408
2023-02-17 16:00:00+00:00,"No - BMMP - Dasara Authority - Tourism Circuit - Film City  For #Mysuru region, this budget also #KiviMeleHoovu only 🥲🥲🥲",bmmp dasara authority tourism circuit film city region budget also 🥲🥲🥲,Positive,0.0772
2023-02-17 16:29:00+00:00,"The Somali HHB Survey report will be launched on February 20, 2023, at the airport hangar in Mogadishu, Somalia. I hope this event will contribute to the government's efforts towards increasing the household budget.  Thank you @NBS_Somalia",somali hhb survey report launched february airport hangar mogadishu somalia hope event contribute governments efforts towards increasing household budget thank,Positive,0.7096
2023-02-17 17:33:00+00:00,Michelin Primacy 4  Yokohama Blue Earth / Earth 1 Bridgestone B series (as per budget),michelin primacy yokohama blue earth earth bridgestone b series per budget,Neutral,0.0
2023-02-17 17:45:00+00:00,Because of modi ji suggestions budget has got nothing for poor. He works in favor of bankrupts & corporate friends  Great. Telangana has got nothing too  Thank you madam. For your Kamzor Telugu speech to comment on Telangana debts. Instead of taking GOI Debts,modi ji suggestions budget got nothing poor works favor bankrupts corporate friends great telangana got nothing thank madam kamzor telugu speech comment telangana debts instead taking goi debts,Positive,0.7496
2023-02-17 18:04:00+00:00,"We as a nation-state have become a 'Pharmacy of the World'. 
We have witnessed how PM Modi has secured food security for around 800 million Indians.  
We as a nation-state are witness to an Amrit Kaal Budget which has the highest allocation for defence.  - Smt. @smritiirani",nationstate become pharmacy world witnessed pm modi secured food security around million indians nationstate witness amrit kaal budget highest allocation defence smt,Positive,0.6705
2023-02-18 00:12:00+00:00,"A very serious allegation by the Income tax authorities, this is going to have a cascading effect with IT authorities in other jurisdictions being forced to audit them as well. Remember Al Capone finally went to jail for Tax fraud!",serious allegation income tax authorities going cascading effect authorities jurisdictions forced audit well remember al capone finally went jail tax fraud,Negative,-0.7184
2023-02-18 03:36:00+00:00,Day is not so far  When bnf will shoot above budget day high ...  Be careful shorter,day far bnf shoot budget day high careful shorter,Negative,-0.2023
2023-02-18 03:42:00+00:00,A good GST earner...,good gst earner,Positive,0.4404
2023-02-18 03:50:00+00:00,There's no discussion.  They have already thought how much to be looted and accordingly announced the budget.,theres discussion already thought much looted accordingly announced budget,Neutral,0.0
2023-02-18 03:51:00+00:00,"@nsitharaman namaste madam! Make gst payments the prerogative of the buyer and not the seller. People in india don't pay on time giving rise to delays, evasion, litigation and unsurmountable problems. Buyer can pay the tax as soon as the delivery of the goods is done.",namaste madam make gst payments prerogative buyer seller people india dont pay time giving rise delays evasion litigation unsurmountable problems buyer pay tax soon delivery goods done,Negative,-0.6848
2023-02-18 03:57:00+00:00,Join me at the @stepconference 2023 in #Dubai at 2.00 PM GST at #DubaiInternetCity where I chair an interesting panel focusing on 'unlocking creativity',join pm gst chair interesting panel focusing unlocking creativity,Positive,0.7579
